"No.","Time","Source","Destination","Protocol","Length","Info"
"1416","9.060895","fe80::60b9:8aff:fecb:8066","ff02::fb","MDNS","444","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local AAAA, cache flush fe80::60b9:8aff:fecb:8066"
"1417","9.060895","fe80::60b9:8aff:fecb:8066","ff02::fb","MDNS","459","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local AAAA, cache flush fe80::60b9:8aff:fecb:8066"
"1418","9.060895","fe80::60b9:8aff:fecb:8066","ff02::fb","MDNS","459","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local AAAA, cache flush fe80::60b9:8aff:fecb:8066"
"1419","9.081879","146.75.45.91","10.25.139.150","TCP","60","443  >  59025 [ACK] Seq=74 Ack=71 Win=282 Len=0"
"1420","9.081879","146.75.45.91","10.25.139.150","TCP","60","443  >  59025 [ACK] Seq=74 Ack=106 Win=282 Len=0"
"1421","9.081879","146.75.45.91","10.25.139.150","TCP","60","443  >  59025 [ACK] Seq=74 Ack=141 Win=282 Len=0"
"1422","9.081879","146.75.45.91","10.25.139.150","TCP","66","[TCP Dup ACK 1421#1] 443  >  59025 [ACK] Seq=74 Ack=141 Win=282 Len=0 SLE=1 SRE=141"
"1423","9.081879","91.108.56.198","10.25.139.150","TCP","66","443  >  51712 [ACK] Seq=1 Ack=266 Win=2316 Len=0 SLE=1 SRE=266"
"1424","9.081879","91.108.56.198","10.25.139.150","SSL","367","Continuation Data"
"1425","9.081879","146.75.45.91","10.25.139.150","TCP","66","[TCP Dup ACK 1421#2] 443  >  59025 [ACK] Seq=74 Ack=141 Win=282 Len=0 SLE=1 SRE=141"
"1426","9.081879","20.195.65.193","10.25.139.150","TCP","60","443  >  49678 [ACK] Seq=132 Ack=32 Win=573 Len=0"
"1427","9.123099","10.25.139.150","91.108.56.198","TCP","54","51712  >  443 [ACK] Seq=266 Ack=314 Win=253 Len=0"
"1428","9.123202","10.25.128.166","224.0.0.251","MDNS","412","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"1429","9.141039","10.25.128.166","224.0.0.251","MDNS","427","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"1430","9.141039","10.25.128.166","224.0.0.251","MDNS","427","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"1431","9.215122","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.128.93? Tell 10.25.151.1"
"1432","9.226609","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.246? Tell 10.25.151.1"
"1433","9.226609","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.65? Tell 10.25.151.1"
"1434","9.226609","10.25.140.220","224.0.0.251","MDNS","293","Standard query response 0x0000 PTR, cache flush Android-158.local PTR, cache flush Android-158.local A, cache flush 10.25.140.220 AAAA, cache flush fe80::3c3f:5cff:fe6d:b755 NSEC, cache flush 220.140.25.10.in-addr.arpa NSEC, cache flush 5.5.7.B.D.6.E.F.F.F.C.5.F.3.C.3.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-158.local"
"1435","9.226609","10.25.132.78","224.0.0.251","MDNS","137","Standard query response 0x0000 PTR {""nm"":""Redmi 8"",""as"":""[8193, 8194]"",""ip"":""78""}._mi-connect._udp.local"
"1436","9.226609","fe80::ea25:f141:4213:e30a","ff02::fb","MDNS","157","Standard query response 0x0000 PTR {""nm"":""Redmi 8"",""as"":""[8193, 8194]"",""ip"":""78""}._mi-connect._udp.local"
"1437","9.226609","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.40? Tell 10.25.151.1"
"1438","9.226609","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.111? Tell 10.25.151.1"
"1439","9.226609","10.25.138.57","224.0.0.251","MDNS","84","Standard query 0x0822 PTR 3.151.25.10.in-addr.arpa, ""QM"" question"
"1440","9.296212","10.25.139.150","10.25.141.101","UDP","80","62910  >  46551 Len=38"
"1441","9.317218","Intel_e6:76:89","Broadcast","ARP","42","Who has 169.254.169.254? Tell 10.25.129.89"
"1442","9.327868","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.125? Tell 10.25.151.1"
"1443","9.327868","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.163? Tell 10.25.151.1"
"1444","9.327868","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.126? Tell 10.25.151.1"
"1445","9.327868","10.25.132.158","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"1446","9.327868","10.25.140.245","224.0.0.251","MDNS","293","Standard query response 0x0000 PTR, cache flush Android-152.local PTR, cache flush Android-152.local A, cache flush 10.25.140.245 AAAA, cache flush fe80::8493:c2ff:fee5:696d NSEC, cache flush 245.140.25.10.in-addr.arpa NSEC, cache flush D.6.9.6.5.E.E.F.F.F.2.C.3.9.4.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-152.local"
"1447","9.332204","fe80::8493:c2ff:fee5:696d","ff02::fb","MDNS","313","Standard query response 0x0000 PTR, cache flush Android-152.local PTR, cache flush Android-152.local A, cache flush 10.25.140.245 AAAA, cache flush fe80::8493:c2ff:fee5:696d NSEC, cache flush 245.140.25.10.in-addr.arpa NSEC, cache flush D.6.9.6.5.E.E.F.F.F.2.C.3.9.4.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-152.local"
"1448","9.423144","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.128.22? Tell 10.25.151.1"
"1449","9.436738","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.18? Tell 10.25.151.1"
"1450","9.436738","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.129.244? Tell 10.25.151.1"
"1451","9.436738","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.49? Tell 10.25.151.1"
"1452","9.436738","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.196? Tell 10.25.151.1"
"1453","9.534833","f2:38:b0:5b:9a:7b","Broadcast","ARP","60","Gratuitous ARP for 10.25.129.213 (Reply)"
"1454","9.534833","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.82? Tell 10.25.151.1"
"1455","9.560938","10.25.140.119","10.25.159.255","BROWSER","243","Host Announcement ABUSAYEM, Workstation, Server, NT Workstation"
"1456","9.624511","b6:0a:55:91:b1:9d","Broadcast","ARP","60","Gratuitous ARP for 10.25.130.65 (Reply)"
"1457","9.635614","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.136.148? Tell 10.25.151.1"
"1458","9.635614","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.234? Tell 10.25.151.1"
"1459","9.635614","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.199? Tell 10.25.151.1"
"1460","9.656732","10.25.137.124","255.255.255.255","UDP","70","62851  >  22222 Len=28"
"1461","9.656732","10.25.137.124","10.25.159.255","UDP","70","62850  >  22222 Len=28"
"1462","9.656732","10.25.137.124","255.255.255.255","UDP","70","62854  >  22222 Len=28"
"1463","9.707867","10.25.139.150","10.25.141.101","UDP","80","62910  >  46551 Len=38"
"1464","9.737512","10.25.137.124","10.25.159.255","UDP","70","62853  >  22222 Len=28"
"1465","9.748684","10.25.137.124","10.25.159.255","UDP","60","62856  >  3289 Len=14"
"1466","9.748684","10.25.137.124","255.255.255.255","UDP","60","62857  >  3289 Len=14"
"1467","9.748684","10.25.137.124","255.255.255.255","UDP","125","10004  >  10004 Len=83"
"1468","9.748684","10.25.137.124","255.255.255.255","UDP","70","62855  >  22222 Len=28"
"1469","9.748684","10.25.137.124","255.255.255.255","UDP","125","10004  >  10004 Len=83"
"1470","9.748684","10.25.137.124","255.255.255.255","UDP","125","10004  >  10004 Len=83"
"1471","9.748684","10.25.137.124","255.255.255.255","UDP","60","62858  >  3289 Len=14"
"1472","9.760414","10.25.141.10","224.0.0.251","MDNS","291","Standard query response 0x0000 PTR, cache flush Android-39.local PTR, cache flush Android-39.local A, cache flush 10.25.141.10 AAAA, cache flush fe80::72bb:e9ff:feeb:9347 NSEC, cache flush 10.141.25.10.in-addr.arpa NSEC, cache flush 7.4.3.9.B.E.E.F.F.F.9.E.B.B.2.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-39.local"
"1473","9.760414","fe80::c0a1:2ff:fed2:6d79","ff02::fb","MDNS","312","Standard query response 0x0000 PTR, cache flush Android-32.local PTR, cache flush Android-32.local A, cache flush 10.25.134.250 AAAA, cache flush fe80::c0a1:2ff:fed2:6d79 NSEC, cache flush 250.134.25.10.in-addr.arpa NSEC, cache flush 9.7.D.6.2.D.E.F.F.F.2.0.1.A.0.C.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-32.local"
"1474","9.760414","Fortinet_49:20:6e","Broadcast","ARP","60","Who has 10.25.141.217? Tell 10.25.151.10"
"1475","9.760414","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.54? Tell 10.25.151.1"
"1476","9.764725","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.196? Tell 10.25.151.1"
"1477","9.764725","10.25.137.247","224.0.0.251","MDNS","292","Standard query response 0x0000 PTR, cache flush Android-79.local PTR, cache flush Android-79.local A, cache flush 10.25.137.247 AAAA, cache flush fe80::dc55:8cff:fe4e:2258 NSEC, cache flush 247.137.25.10.in-addr.arpa NSEC, cache flush 8.5.2.2.E.4.E.F.F.F.C.8.5.5.C.D.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-79.local"
"1478","9.764725","fe80::dc55:8cff:fe4e:2258","ff02::fb","MDNS","312","Standard query response 0x0000 PTR, cache flush Android-79.local PTR, cache flush Android-79.local A, cache flush 10.25.137.247 AAAA, cache flush fe80::dc55:8cff:fe4e:2258 NSEC, cache flush 247.137.25.10.in-addr.arpa NSEC, cache flush 8.5.2.2.E.4.E.F.F.F.C.8.5.5.C.D.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-79.local"
"1479","9.829350","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.82? Tell 10.25.151.1"
"1480","9.839776","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.126? Tell 10.25.151.1"
"1481","9.839776","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.151? Tell 10.25.151.1"
"1482","9.839776","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.40? Tell 10.25.151.1"
"1483","9.839776","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.246? Tell 10.25.151.1"
"1484","9.839776","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.101? Tell 10.25.151.1"
"1485","9.839776","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.130.187? Tell 10.25.151.1"
"1486","9.839776","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.76? Tell 10.25.151.1"
"1487","9.839776","JuniperNetwo_3b:24:30","Broadcast","ARP","60","Who has 10.25.133.162? Tell 10.25.151.2"
"1488","9.839776","10.25.134.132","224.0.0.251","MDNS","292","Standard query response 0x0000 PTR, cache flush Android-34.local PTR, cache flush Android-34.local A, cache flush 10.25.134.132 AAAA, cache flush fe80::b03f:d1ff:fe83:bf90 NSEC, cache flush 132.134.25.10.in-addr.arpa NSEC, cache flush 0.9.F.B.3.8.E.F.F.F.1.D.F.3.0.B.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-34.local"
"1489","9.839776","fe80::b03f:d1ff:fe83:bf90","ff02::fb","MDNS","312","Standard query response 0x0000 PTR, cache flush Android-34.local PTR, cache flush Android-34.local A, cache flush 10.25.134.132 AAAA, cache flush fe80::b03f:d1ff:fe83:bf90 NSEC, cache flush 132.134.25.10.in-addr.arpa NSEC, cache flush 0.9.F.B.3.8.E.F.F.F.1.D.F.3.0.B.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-34.local"
"1490","9.839776","10.25.132.78","224.0.0.251","MDNS","159","Standard query 0x0000 ANY {""nm"":""Redmi 8"",""as"":""[8193, 8194]"",""ip"":""78""}._mi-connect._udp.local, ""QU"" question SRV 0 0 56666 Android-7.local"
"1491","9.941702","3e:93:bf:7f:7f:09","Broadcast","ARP","60","Who has 10.25.151.3? Tell 10.25.130.176"
"1492","9.941702","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.111? Tell 10.25.151.1"
"1493","9.954855","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.232? Tell 10.25.151.1"
"1494","9.954855","1a:e2:12:43:1e:01","Broadcast","ARP","60","Gratuitous ARP for 10.25.138.26 (Reply)"
"1495","9.954855","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.133.119? Tell 10.25.151.1"
"1496","9.954855","fe80::9cc8:bb9f:abca:95ce","ff02::fb","MDNS","244","Standard query 0x0000 ANY {""nm"":""Redmi Note 10S"",""as"":""[8193, 8194]"",""ip"":""74""}._mi-connect._udp.local, ""QU"" question ANY Android-262.local, ""QU"" question ANY Android-262.local, ""QU"" question SRV 0 0 56666 Android-262.local A 10.25.138.74 AAAA fe80::9cc8:bb9f:abca:95ce"
"1497","9.954855","Fortinet_43:3a:88","Broadcast","IEEE802a","103","OUI 08:5b:0e (Fortinet, Inc.), PID 0x0001"
"1498","10.035886","10.25.135.216","224.0.0.251","MDNS","168","Standard query 0x0003 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
"1499","10.046295","fe80::403a:9cff:fe11:cdc4","ff02::fb","MDNS","188","Standard query 0x0003 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
"1500","10.057042","10.25.128.166","224.0.0.251","MDNS","412","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"1501","10.057042","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.65? Tell 10.25.151.1"
"1502","10.057042","10.25.128.166","224.0.0.251","MDNS","427","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"1503","10.057042","10.25.128.166","224.0.0.251","MDNS","427","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"1504","10.063713","fe80::60b9:8aff:fecb:8066","ff02::fb","MDNS","459","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local AAAA, cache flush fe80::60b9:8aff:fecb:8066"
"1505","10.079502","fe80::60b9:8aff:fecb:8066","ff02::fb","MDNS","459","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local AAAA, cache flush fe80::60b9:8aff:fecb:8066"
"1506","10.079502","fe80::602e:9870:4c3d:c400","ff02::fb","MDNS","582","Standard query response 0x0000 PTR DESKTOP-6PD9C50._dosvc._tcp.local SRV 0 0 7680 DESKTOP-6PD9C50.local TXT"
"1507","10.119993","10.25.139.150","10.25.141.101","UDP","1238","62910  >  46551 Len=1196"
"1508","10.137431","10.25.132.158","224.0.0.251","MDNS","562","Standard query response 0x0000 PTR DESKTOP-6PD9C50._dosvc._tcp.local SRV 0 0 7680 DESKTOP-6PD9C50.local TXT"
"1509","10.139525","fe80::602e:9870:4c3d:c400","ff02::fb","MDNS","113","Standard query 0x0000 ANY DESKTOP-6PD9C50._dosvc._tcp.local, ""QM"" question"
"1510","10.152938","10.25.132.158","224.0.0.251","MDNS","93","Standard query 0x0000 ANY DESKTOP-6PD9C50._dosvc._tcp.local, ""QM"" question"
"1511","10.238855","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.150? Tell 10.25.151.1"
"1512","10.247504","AzureWaveTec_97:7f:fe","Broadcast","ARP","60","Who has 10.25.128.166? Tell 10.25.128.67"
"1513","10.247504","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.190? Tell 10.25.151.1"
"1514","10.247504","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.18? Tell 10.25.151.1"
"1515","10.247504","fe80::602e:9870:4c3d:c400","ff02::fb","MDNS","113","Standard query 0x0000 ANY DESKTOP-6PD9C50._dosvc._tcp.local, ""QM"" question"
"1516","10.247504","10.25.132.158","224.0.0.251","MDNS","93","Standard query 0x0000 ANY DESKTOP-6PD9C50._dosvc._tcp.local, ""QM"" question"
"1517","10.341343","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.136.148? Tell 10.25.151.1"
"1518","10.445644","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.154? Tell 10.25.151.1"
"1519","10.447538","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.82? Tell 10.25.151.1"
"1520","10.449972","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.234? Tell 10.25.151.1"
"1521","10.451416","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.231? Tell 10.25.151.1"
"1522","10.451416","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.132? Tell 10.25.151.1"
"1523","10.467663","fe80::9cc8:bb9f:abca:95ce","ff02::fb","MDNS","244","Standard query 0x0000 ANY {""nm"":""Redmi Note 10S"",""as"":""[8193, 8194]"",""ip"":""74""}._mi-connect._udp.local, ""QM"" question ANY Android-262.local, ""QM"" question ANY Android-262.local, ""QM"" question SRV 0 0 56666 Android-262.local A 10.25.138.74 AAAA fe80::9cc8:bb9f:abca:95ce"
"1524","10.468103","10.25.138.26","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-7.local, ""QU"" question ANY Android-7.local, ""QU"" question A 10.25.138.26 AAAA fe80::18e2:12ff:fe43:1e01"
"1525","10.470289","fe80::18e2:12ff:fe43:1e01","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-7.local, ""QU"" question ANY Android-7.local, ""QU"" question A 10.25.138.26 AAAA fe80::18e2:12ff:fe43:1e01"
"1526","10.532958","10.25.139.150","10.25.141.101","UDP","80","62910  >  46551 Len=38"
"1527","10.546622","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.128.93? Tell 10.25.151.1"
"1528","10.548027","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.125? Tell 10.25.151.1"
"1529","10.555291","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.196? Tell 10.25.151.1"
"1530","10.555291","52:da:6f:40:95:2f","Broadcast","ARP","60","Gratuitous ARP for 10.25.132.50 (Reply)"
"1531","10.555291","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.98? Tell 10.25.151.1"
"1532","10.555291","10.25.132.158","224.0.0.251","MDNS","93","Standard query 0x0000 ANY DESKTOP-6PD9C50._dosvc._tcp.local, ""QM"" question"
"1533","10.570625","fe80::602e:9870:4c3d:c400","ff02::fb","MDNS","113","Standard query 0x0000 ANY DESKTOP-6PD9C50._dosvc._tcp.local, ""QM"" question"
"1534","10.662228","10.25.130.176","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-3.local, ""QM"" question ANY Android-3.local, ""QM"" question A 10.25.130.176 AAAA fe80::3c93:bfff:fe7f:7f09"
"1535","10.662228","fe80::3c93:bfff:fe7f:7f09","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-3.local, ""QM"" question ANY Android-3.local, ""QM"" question A 10.25.130.176 AAAA fe80::3c93:bfff:fe7f:7f09"
"1536","10.679488","10.25.138.74","224.0.0.251","MDNS","587","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 10S"",""as"":""[8193, 8194]"",""ip"":""74""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-262.local PTR, cache flush Android-262.local PTR, cache flush Android-262.local A, cache flush 10.25.138.74 AAAA, cache flush fe80::9cc8:bb9f:abca:95ce NSEC, cache flush {""nm"":""Redmi Note 10S"",""as"":""[8193, 8194]"",""ip"":""74""}._mi-connect._udp.local NSEC, cache flush 74.138.25.10.in-addr.arpa NSEC, cache flush E.C.5.9.A.C.B.A.F.9.B.B.8.C.C.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-262.local"
"1537","10.679488","fe80::9cc8:bb9f:abca:95ce","ff02::fb","MDNS","607","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi Note 10S"",""as"":""[8193, 8194]"",""ip"":""74""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-262.local PTR, cache flush Android-262.local PTR, cache flush Android-262.local A, cache flush 10.25.138.74 AAAA, cache flush fe80::9cc8:bb9f:abca:95ce NSEC, cache flush {""nm"":""Redmi Note 10S"",""as"":""[8193, 8194]"",""ip"":""74""}._mi-connect._udp.local NSEC, cache flush 74.138.25.10.in-addr.arpa NSEC, cache flush E.C.5.9.A.C.B.A.F.9.B.B.8.C.C.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-262.local"
"1538","10.690822","fe80::18e2:12ff:fe43:1e01","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-7.local, ""QM"" question ANY Android-7.local, ""QM"" question A 10.25.138.26 AAAA fe80::18e2:12ff:fe43:1e01"
"1539","10.755611","10.25.132.78","224.0.0.251","MDNS","159","Standard query 0x0000 ANY {""nm"":""Redmi 8"",""as"":""[8193, 8194]"",""ip"":""78""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-7.local"
"1540","10.766499","fe80::ea25:f141:4213:e30a","ff02::fb","MDNS","179","Standard query 0x0000 ANY {""nm"":""Redmi 8"",""as"":""[8193, 8194]"",""ip"":""78""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-7.local"
"1541","10.787601","fe80::ea25:f141:4213:e30a","ff02::fb","MDNS","434","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi 8"",""as"":""[8193, 8194]"",""ip"":""78""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-7.local A, cache flush 10.25.132.78 AAAA, cache flush fe80::ea25:f141:4213:e30a NSEC, cache flush Android-7.local NSEC, cache flush {""nm"":""Redmi 8"",""as"":""[8193, 8194]"",""ip"":""78""}._mi-connect._udp.local"
"1542","10.787601","10.25.132.158","224.0.0.251","MDNS","627","Standard query response 0x0000 PTR, cache flush DESKTOP-6PD9C50._dosvc._tcp.local SRV, cache flush 0 0 7680 DESKTOP-6PD9C50.local TXT, cache flush A, cache flush 10.25.132.158 AAAA, cache flush fe80::602e:9870:4c3d:c400"
"1543","10.787601","fe80::602e:9870:4c3d:c400","ff02::fb","MDNS","647","Standard query response 0x0000 PTR, cache flush DESKTOP-6PD9C50._dosvc._tcp.local SRV, cache flush 0 0 7680 DESKTOP-6PD9C50.local TXT, cache flush A, cache flush 10.25.132.158 AAAA, cache flush fe80::602e:9870:4c3d:c400"
"1544","10.798395","10.25.132.158","224.0.0.251","MDNS","563","Standard query response 0x0000 SRV, cache flush 0 0 7680 DESKTOP-6PD9C50.local TXT, cache flush A, cache flush 10.25.132.158 AAAA, cache flush fe80::602e:9870:4c3d:c400"
"1545","10.798395","fe80::602e:9870:4c3d:c400","ff02::fb","MDNS","583","Standard query response 0x0000 SRV, cache flush 0 0 7680 DESKTOP-6PD9C50.local TXT, cache flush A, cache flush 10.25.132.158 AAAA, cache flush fe80::602e:9870:4c3d:c400"
"1546","10.831285","23.53.118.114","10.25.139.150","TCP","60","[TCP Dup ACK 1350#1] 80  >  61791 [ACK] Seq=189 Ack=113 Win=64256 Len=0"
"1547","10.831285","10.25.128.166","10.25.139.150","TCP","66","[TCP Dup ACK 1400#1] 8009  >  63746 [ACK] Seq=221 Ack=221 Win=1161 Len=0 SLE=111 SRE=221"
"1548","10.831285","10.25.141.101","10.25.139.150","UDP","80","46551  >  62910 Len=38"
"1549","10.831285","91.108.56.198","10.25.139.150","TCP","66","[TCP Dup ACK 1423#1] 443  >  51712 [ACK] Seq=314 Ack=266 Win=2316 Len=0 SLE=1 SRE=266"
"1550","10.831285","91.108.56.198","10.25.139.150","TCP","367","[TCP Spurious Retransmission] 443  >  51712 [PSH, ACK] Seq=1 Ack=266 Win=2316 Len=313"
"1551","10.831285","10.25.141.101","10.25.139.150","UDP","80","46551  >  62910 Len=38"
"1552","10.831285","10.25.128.166","10.25.139.150","TCP","164","[TCP Spurious Retransmission] 8009  >  63746 [PSH, ACK] Seq=111 Ack=221 Win=1161 Len=110"
"1553","10.831285","91.108.56.198","10.25.139.150","TCP","367","[TCP Spurious Retransmission] 443  >  51712 [PSH, ACK] Seq=1 Ack=266 Win=2316 Len=313"
